,pattern,sum_diffs,match_1_piece_title,match_2_piece_title,match_1_part,match_2_part,match_1_start_measure,match_2_start_measure,match_1_end_measure,match_2_end_measure
32926,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,127,136,128,137
32958,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Sup[erius],137,8,139,10
32963,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,137,6,139,7
32964,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Altus,137,8,139,10
32983,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,137,138,139,140
32984,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,27,91,29,93
32989,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],27,75,29,77
32990,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],27,79,29,81
32999,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,27,79,29,81
33018,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],91,75,93,77
33019,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Sup[erius],91,79,93,81
33028,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Tenor,Bassus,91,79,93,81
33128,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,8,6,10,7
33129,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,8,8,10,10
33148,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Ave Maria,Sup[erius],Bassus,8,138,10,140
33149,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Sup[erius],75,79,77,81
33158,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,75,79,77,81
33181,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,79,79,81,81
33226,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],225,76,226,76
33239,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Altus,6,8,7,10
33258,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Ave Maria,Altus,Bassus,6,138,7,140
33277,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Ave Maria,Altus,Bassus,8,138,10,140
33366,"(2, 2, -3, 2, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,196,87,196,88
33409,"(2, 2, -3, 2, -2, -2, -2)",0.5,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Altus,Bassus,128,33,130,35
33446,"(2, 2, -3, 2, -2, -2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,78,81,81,84
33453,"(2, 2, -3, 2, 2, -2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Tenor,Tenor,91,127,93,129
33477,"(2, 2, -3, 2, 2, -2, -2)",0.375,Missa Ave Maria: Gloria,Missa Ave Maria: Agnus Dei,Bassus,Tenor,39,12,41,15
33561,"(2, 2, -3, 2, 2, 2, -3)",0.4166666666666667,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Tenor,44,45,47,48
33573,"(2, 2, -3, 2, 2, 2, -3)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,45,44,48,48
33639,"(2, 2, -3, 2, 2, 2, -2)",0.4166666666666667,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Tenor,44,45,47,48
33651,"(2, 2, -3, 2, 2, 2, -2)",0.0,Ave Maria,Ave Maria,[Superius],Tenor,45,44,48,48
33682,"(2, 2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,108,113,110
33702,"(2, 2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Sup[erius],Bassus,111,138,113,140
33743,"(2, 2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Gloria,Ave Maria,Tenor,Bassus,108,138,110,140
33864,"(2, 2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Agnus Dei,Bassus,Altus,196,87,196,88
33922,"(2, 2, -3, 3, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Altus,Bassus,30,21,31,22
33923,"(2, 2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Agnus Dei,Ave Maria,Altus,Bassus,30,138,31,140
33933,"(2, 2, -3, 3, -2, -2, -2)",0.5,Missa Ave Maria: Agnus Dei,Ave Maria,Bassus,Bassus,21,138,22,140
33934,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,70,66,72,68
33935,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,70,72,72,74
33936,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Bassus,70,68,72,70
33937,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Sup[erius],Bassus,70,41,72,44
33938,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Ave Maria,Sup[erius],Tenor,70,21,72,24
33939,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,66,72,68,74
33940,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,66,68,68,70
33941,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Altus,Bassus,66,41,68,44
33942,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Ave Maria,Altus,Tenor,66,21,68,24
33943,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Tenor,Bassus,72,68,74,70
33944,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Tenor,Bassus,72,41,74,44
33945,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Ave Maria,Tenor,Tenor,72,21,74,24
33946,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Credo,Bassus,Bassus,68,41,70,44
33947,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Ave Maria,Bassus,Tenor,68,21,70,24
33948,"(2, 2, -3, 3, -2, 4, -2)",0.0,Missa Ave Maria: Credo,Ave Maria,Bassus,Tenor,41,21,44,24
33949,"(2, 2, -3, 4, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,108,113,110
33970,"(2, 2, -3, 4, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,43,121,46,123
33983,"(2, 2, -3, 4, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Altus,Bassus,30,21,31,22
33985,"(2, 2, -3, 5, -2, -2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Tenor,111,108,113,110
33996,"(2, 2, -3, 5, -2, -2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Tenor,43,121,46,123
34004,"(2, 2, -3, 5, -2, -2, -2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Altus,Bassus,30,21,31,22
34016,"(2, 2, -2, -3, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],155,157,157,159
34017,"(2, 2, -2, -3, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,155,157,157
34020,"(2, 2, -2, -3, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,155,184,157,186
34022,"(2, 2, -2, -3, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,157,155,159,157
34025,"(2, 2, -2, -3, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,157,184,159,186
34029,"(2, 2, -2, -3, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,155,184,157,186
34129,"(2, 2, -2, -3, 2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,96,106,98,108
34143,"(2, 2, -2, -3, 2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,146,141,147,142
34186,"(2, 2, -2, -3, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,53,53,55,55
34221,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Sup[erius],45,52,47,54
34258,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,37,41,38,42
34259,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,37,46,38,48
34270,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],37,55,38,57
34273,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,37,53,38,54
34275,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,41,46,42,48
34286,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],41,55,42,57
34289,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,41,53,42,54
34301,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],46,55,48,57
34304,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,46,53,48,54
34345,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,149,149,151,151
34347,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,149,27,151,29
34357,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,149,27,151,29
34403,"(2, 2, -2, -3, 2, 2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,55,53,57,54
34423,"(2, 2, -2, -3, 3, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,96,106,98,108
34458,"(2, 2, -2, -2, -2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,77,70,78,71
34638,"(2, 2, -2, -2, -2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,98,108,100,110
34705,"(2, 2, -2, -2, -2, -2, 1)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,77,70,78,71
34806,"(2, 2, -2, -2, -2, -2, 1)",0.0,Ave Maria,Ave Maria,Altus,Altus,94,98,96,100
34807,"(2, 2, -2, -2, -2, -2, 1)",0.5,Ave Maria,Ave Maria,Altus,Altus,94,134,96,136
34808,"(2, 2, -2, -2, -2, -2, 1)",0.5,Ave Maria,Ave Maria,Altus,Altus,98,134,100,136
34809,"(2, 2, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,16,13,18,15
34811,"(2, 2, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,16,11,18,13
34831,"(2, 2, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Tenor,13,11,15,13
34907,"(2, 2, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,77,70,78,71
34920,"(2, 2, -2, -2, -2, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Tenor,Tenor,120,128,122,130
35055,"(2, 2, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,77,70,78,71
35135,"(2, 2, -2, -2, -2, -2, 3)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Tenor,Bassus,49,50,51,51
35157,"(2, 2, -2, -2, -2, -2, 4)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Tenor,Bassus,49,50,51,51
35167,"(2, 2, -2, -2, -2, -2, 5)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Tenor,Bassus,49,50,51,51
35232,"(2, 2, -2, -2, -2, 1, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,33,41,35,43
35305,"(2, 2, -2, -2, -2, 1, -2)",0.0,Ave Maria,Ave Maria,Altus,Bassus,56,61,59,64
35341,"(2, 2, -2, -2, -2, 2, -3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,33,41,35,43
35450,"(2, 2, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,33,41,35,43
35516,"(2, 2, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Altus,162,209,164,211
35517,"(2, 2, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,162,211,164,213
35522,"(2, 2, -2, -2, -2, 2, -2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,209,211,211,213
35554,"(2, 2, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],117,125,119,127
35558,"(2, 2, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,117,134,119,136
35573,"(2, 2, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,125,134,127,136
35601,"(2, 2, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Altus,Sup[erius],106,17,107,18
35602,"(2, 2, -2, -2, -2, 2, 2)",0.5,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Altus,Altus,106,17,107,18
35617,"(2, 2, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,40,71,41,73
35635,"(2, 2, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,17,17,18,18
35684,"(2, 2, -2, -2, -2, 2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,86,86,87,87
35715,"(2, 2, -2, -2, -2, 2, 3)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,40,71,41,73
35720,"(2, 2, -2, -2, -2, 2, 3)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,17,17,18,18
35753,"(2, 2, -2, -2, -2, 2, 3)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,86,86,87,87
35784,"(2, 2, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Bassus,Sup[erius],24,26,26,28
35818,"(2, 2, -2, -2, -2, 3, -2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Altus,Bassus,33,41,35,43
35855,"(2, 2, -2, -2, -2, 3, -2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Tenor,Tenor,31,41,33,43
35861,"(2, 2, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Tenor,Bassus,92,24,94,26
35862,"(2, 2, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Tenor,Sup[erius],92,26,94,28
35866,"(2, 2, -2, -2, -2, 4, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Bassus,Sup[erius],24,26,26,28
35875,"(2, 2, -2, -2, -2, 4, -2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Sanctus,Tenor,Tenor,31,41,33,43
35917,"(2, 2, -2, -2, 1, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],146,63,148,65
35951,"(2, 2, -2, -2, 2, -3, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,146,141,147,142
35957,"(2, 2, -2, -2, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],155,157,157,159
35958,"(2, 2, -2, -2, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,155,155,157,157
35961,"(2, 2, -2, -2, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,155,184,157,186
35965,"(2, 2, -2, -2, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Bassus,157,155,159,157
35968,"(2, 2, -2, -2, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Sup[erius],Tenor,157,184,159,186
35974,"(2, 2, -2, -2, 2, -3, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Credo,Bassus,Tenor,155,184,157,186
35984,"(2, 2, -2, -2, 2, -3, 2)",0.5,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,196,90,197,92
36025,"(2, 2, -2, -2, 2, -2, -3)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,146,141,147,142
36099,"(2, 2, -2, -2, 2, -2, -2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Altus,Bassus,146,141,147,142
36166,"(2, 2, -2, -2, 2, -2, 2)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Agnus Dei,Sup[erius],Sup[erius],146,63,148,65
36171,"(2, 2, -2, -2, 2, 2, -3)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,53,53,55,55
36191,"(2, 2, -2, -2, 2, 2, -2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Tenor,53,53,55,55
36236,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Sup[erius],45,52,47,54
36277,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,37,41,38,42
36278,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Altus,Bassus,37,46,38,48
36290,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Sup[erius],37,55,38,57
36293,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Altus,Altus,37,53,38,54
36296,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Bassus,Bassus,41,46,42,48
36308,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],41,55,42,57
36311,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,41,53,42,54
36325,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Sup[erius],46,55,48,57
36328,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Agnus Dei,Bassus,Altus,46,53,48,54
36389,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Altus,149,149,151,151
36391,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Sup[erius],Bassus,149,27,151,29
36402,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Credo,Missa Ave Maria: Credo,Altus,Bassus,149,27,151,29
36454,"(2, 2, -2, -2, 2, 2, 2)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Altus,55,53,57,54
36467,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,5,2,7,5
36468,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],5,5,7,7
36469,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Altus,5,2,7,5
36474,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],5,5,7,7
36475,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Altus,5,2,7,5
36478,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Sup[erius],2,5,5,7
36479,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Altus,2,2,5,5
36484,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Sup[erius],2,5,5,7
36485,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Altus,2,2,5,5
36488,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Altus,5,2,7,5
36493,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],5,5,7,7
36494,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Sup[erius],Altus,5,2,7,5
36501,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Sup[erius],2,5,5,7
36502,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Sanctus,Altus,Altus,2,2,5,5
36527,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Sanctus,Missa Ave Maria: Sanctus,Sup[erius],Altus,5,2,7,5
36532,"(2, 2, -2, -2, 4, -2, 1)",0.0,Missa Ave Maria: Agnus Dei,Missa Ave Maria: Agnus Dei,Sup[erius],Tenor,30,21,32,23
36533,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Kyrie,Sup[erius],Altus,5,2,7,5
36534,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Sup[erius],5,5,7,7
36535,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Sup[erius],Altus,5,2,7,5
36540,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Sup[erius],5,5,7,7
36541,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Sup[erius],Altus,5,2,7,5
36544,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Sup[erius],2,5,5,7
36545,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Gloria,Altus,Altus,2,2,5,5
36550,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Sup[erius],2,5,5,7
36551,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Kyrie,Missa Ave Maria: Sanctus,Altus,Altus,2,2,5,5
36554,"(2, 2, -2, -2, 4, -2, 2)",0.0,Missa Ave Maria: Gloria,Missa Ave Maria: Gloria,Sup[erius],Altus,5,2,7,5
