,pattern_generating_match,pattern_matched,piece_title,part,start_measure,start_beat,end_measure,end_beat,start_offset,end_offset,note_durations,ema,ema_url
58,"(-2, -2, -2, -2, 2, 2, -2)","[-2, -2, -2, -2, 2, 2, -2]",Veni speciosam,SecundusTenor,94,1.0,95,4.0,752.0,766.0,"[2.0, 4.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0]","94-95/4/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/94-95/4/@1.0-end,@start-4.0"
59,"(-2, -2, -2, -2, 2, 2, -2)","[-2, -2, -2, -2, 2, 2, -2]",Veni speciosam,SecundusTenor,124,1.0,125,3.0,992.0,1004.0,"[3.0, 1.0, 3.0, 0.5, 0.5, 2.0, 2.0, 4.0]","124-125/4/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/124-125/4/@1.0-end,@start-3.0"
60,"(-2, -2, -2, -2, 2, 2, -2)","[-2, -2, -2, -2, 2, 2, -3]",Veni speciosam,Bassus,8,2.0,10,1.0,58.0,72.0,"[2.0, 3.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0]","8-10/5/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/8-10/5/@2.0-end,@start-end,@start-1.0"
61,"(-2, -2, -2, 2, 2, -2, -2)","[-2, -2, -2, 2, 2, -2, -2]",Veni speciosam,Superius,24,4.5,26,4.5,191.0,207.0,"[1.0, 2.0, 4.0, 2.0, 2.0, 4.0, 1.0, 1.0]","24-26/1/@4.5-end,@start-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/24-26/1/@4.5-end,@start-end,@start-4.5"
62,"(-2, -2, -2, 2, 2, -2, -2)","[-2, -2, -2, 3, 2, -2, -2]",Veni speciosam,PrimusTenor,118,1.0,119,4.5,944.0,959.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","118-119/3/@1.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/118-119/3/@1.0-end,@start-4.5"
63,"(-2, -2, -2, 2, 2, -2, -2)","[-2, -2, -2, 2, 2, -2, -3]",Veni speciosam,SecundusTenor,94,2.0,96,1.0,754.0,768.0,"[4.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0]","94-96/4/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/94-96/4/@2.0-end,@start-end,@start-1.0"
64,"(-2, -2, -2, 2, 2, -2, -2)","[-2, -2, -2, 2, 2, -2, -2]",Veni speciosam,SecundusTenor,124,2.5,126,1.0,995.0,1008.0,"[1.0, 3.0, 0.5, 0.5, 2.0, 2.0, 4.0, 4.0]","124-126/4/@2.5-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/124-126/4/@2.5-end,@start-end,@start-1.0"
65,"(-2, -2, -2, 2, 2, -2, -2)","[-2, -2, -2, 2, 2, -3, -2]",Veni speciosam,Bassus,8,3.0,10,3.0,60.0,76.0,"[3.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 1.0]","8-10/5/@3.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/8-10/5/@3.0-end,@start-end,@start-3.0"
66,"(-2, 2, 2, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -3]",Veni speciosam,Superius,1,3.0,3,4.0,4.0,22.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","1-3/1/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/1-3/1/@3.0-end,@start-end,@start-4.0"
67,"(-2, 2, 2, -2, -2, -2, -3)","[-2, 2, 2, -2, -2, -2, -3]",Veni speciosam,Superius,25,2.0,27,1.5,194.0,209.0,"[4.0, 2.0, 2.0, 4.0, 1.0, 1.0, 1.0, 1.0]","25-27/1/@2.0-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/25-27/1/@2.0-end,@start-end,@start-1.5"
68,"(-2, 2, 2, -2, -2, -2, -3)","[-2, 2, 2, -2, -2, -2, -2]",Veni speciosam,Superius,120,2.0,121,4.5,962.0,975.0,"[1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 1.0, 1.0]","120-121/1/@2.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/120-121/1/@2.0-end,@start-4.5"
69,"(-2, 2, 2, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -3]",Veni speciosam,Contratenor,3,1.0,5,2.0,16.0,34.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 1.0]","3-5/2/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/3-5/2/@1.0-end,@start-end,@start-2.0"
70,"(-2, 2, 2, -2, -2, -2, -3)","[-2, 2, 3, -2, -2, -2, -3]",Veni speciosam,PrimusTenor,5,3.0,7,4.0,36.0,54.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","5-7/3/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-7/3/@3.0-end,@start-end,@start-4.0"
71,"(4, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,1,1.0,3,3.5,0.0,21.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","1-3/1/@1.0-end,@start-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/1-3/1/@1.0-end,@start-end,@start-3.5"
72,"(4, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,10,1.0,12,4.0,72.0,94.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]","10-12/1/@1.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-12/1/@1.0-end,@start-end,@start-4.0"
73,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,35,2.0,37,3.0,274.0,292.0,"[4.0, 4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","35-37/1/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/1/@2.0-end,@start-end,@start-3.0"
74,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Superius,125,1.0,126,3.5,1000.0,1013.0,"[2.0, 4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0]","125-126/1/@1.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/125-126/1/@1.0-end,@start-3.5"
75,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Contratenor,2,3.0,5,1.5,12.0,33.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","2-5/2/@3.0-end,@start-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/2-5/2/@3.0-end,@start-end,@start-end,@start-1.5"
76,"(4, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,Contratenor,34,4.0,37,1.0,270.0,288.0,"[2.0, 6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","34-37/2/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/34-37/2/@4.0-end,@start-end,@start-end,@start-1.0"
77,"(4, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,PrimusTenor,5,1.0,7,3.5,32.0,53.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0]","5-7/3/@1.0-end,@start-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-7/3/@1.0-end,@start-end,@start-3.5"
78,"(4, -2, 2, 3, -2, -2, -2)","[5, -2, 2, 3, -2, -2, -2]",Veni speciosam,PrimusTenor,29,2.0,31,3.0,226.0,244.0,"[2.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","29-31/3/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/29-31/3/@2.0-end,@start-end,@start-3.0"
79,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,PrimusTenor,37,2.0,39,3.0,290.0,308.0,"[4.0, 4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","37-39/3/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/37-39/3/@2.0-end,@start-end,@start-3.0"
80,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,SecundusTenor,31,3.0,34,3.0,244.0,268.0,"[4.0, 6.0, 2.0, 4.0, 4.0, 3.0, 1.0, 2.0]","31-34/4/@3.0-end,@start-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/31-34/4/@3.0-end,@start-end,@start-end,@start-3.0"
81,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,SecundusTenor,131,3.5,134,1.0,1053.0,1072.0,"[1.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0, 16.0]","131-134/4/@3.5-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/131-134/4/@3.5-end,@start-end,@start-end,@start-1.0"
82,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Bassus,6,3.0,9,1.0,44.0,64.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","6-9/5/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/6-9/5/@3.0-end,@start-end,@start-end,@start-1.0"
83,"(4, -2, 2, 3, -2, -2, -2)","[4, -2, 2, 3, -2, -2, -2]",Veni speciosam,Bassus,30,3.0,33,1.0,236.0,256.0,"[4.0, 6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0]","30-33/5/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/30-33/5/@3.0-end,@start-end,@start-end,@start-1.0"
84,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 1]",Veni speciosam,Superius,10,3.0,13,1.0,76.0,96.0,"[6.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0]","10-13/1/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-13/1/@3.0-end,@start-end,@start-end,@start-1.0"
85,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Superius,35,4.0,37,4.0,278.0,294.0,"[4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","35-37/1/@4.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/1/@4.0-end,@start-end,@start-4.0"
86,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Superius,125,2.0,126,4.0,1002.0,1014.0,"[4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0]","125-126/1/@2.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/125-126/1/@2.0-end,@start-4.0"
87,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 2, -2, -2, -2, 2]",Veni speciosam,Contratenor,16,1.0,17,4.5,120.0,135.0,"[3.0, 1.0, 2.0, 4.0, 1.0, 1.0, 3.0, 1.0]","16-17/2/@1.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/16-17/2/@1.0-end,@start-4.5"
88,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Contratenor,35,1.0,37,2.0,272.0,290.0,"[6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","35-37/2/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/2/@1.0-end,@start-end,@start-2.0"
89,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,PrimusTenor,29,3.0,31,4.0,228.0,246.0,"[6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","29-31/3/@3.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/29-31/3/@3.0-end,@start-end,@start-4.0"
90,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,PrimusTenor,37,4.0,39,4.0,294.0,310.0,"[4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","37-39/3/@4.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/37-39/3/@4.0-end,@start-end,@start-4.0"
91,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,SecundusTenor,32,1.0,34,4.0,248.0,270.0,"[6.0, 2.0, 4.0, 4.0, 3.0, 1.0, 2.0, 2.0]","32-34/4/@1.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/32-34/4/@1.0-end,@start-end,@start-4.0"
92,"(-2, 2, 3, -2, -2, -2, 2)","[-2, 2, 3, -2, -2, -2, 2]",Veni speciosam,Bassus,31,1.0,33,2.0,240.0,258.0,"[6.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","31-33/5/@1.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/31-33/5/@1.0-end,@start-end,@start-2.0"
93,"(2, 3, -2, -2, -2, 2, -4)","[2, 3, -2, -2, -2, 2, -4]",Veni speciosam,Superius,36,2.0,38,1.0,282.0,296.0,"[2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0]","36-38/1/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/36-38/1/@2.0-end,@start-end,@start-1.0"
94,"(2, 3, -2, -2, -2, 2, -4)","[2, 3, -2, -2, -2, 2, -4]",Veni speciosam,Contratenor,35,4.0,37,3.0,278.0,292.0,"[2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 2.0]","35-37/2/@4.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-37/2/@4.0-end,@start-end,@start-3.0"
95,"(2, 3, -2, -2, -2, 2, -4)","[2, 3, -2, -2, -2, 2, -3]",Veni speciosam,PrimusTenor,30,2.0,32,1.0,234.0,248.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0]","30-32/3/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/30-32/3/@2.0-end,@start-end,@start-1.0"
96,"(2, 3, -2, -2, -2, 2, -4)","[2, 3, -2, -2, -2, 2, -4]",Veni speciosam,PrimusTenor,38,2.0,40,1.0,298.0,312.0,"[2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 4.0]","38-40/3/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/38-40/3/@2.0-end,@start-end,@start-1.0"
97,"(2, 3, -2, -2, -2, 2, -4)","[2, 3, -2, -2, -2, 2, -4]",Veni speciosam,SecundusTenor,32,4.0,35,1.0,254.0,272.0,"[2.0, 4.0, 4.0, 3.0, 1.0, 2.0, 2.0, 2.0]","32-35/4/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/32-35/4/@4.0-end,@start-end,@start-end,@start-1.0"
98,"(2, 3, -2, -2, -2, 2, -4)","[2, 3, -2, -2, -2, 2, -4]",Veni speciosam,Bassus,31,4.0,33,3.0,246.0,260.0,"[2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0]","31-33/5/@4.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/31-33/5/@4.0-end,@start-end,@start-3.0"
99,"(3, -2, -2, -2, 2, -4, 2)","[3, -2, -2, -2, 2, -4, 2]",Veni speciosam,Superius,36,3.0,38,1.5,284.0,297.0,"[2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0]","36-38/1/@3.0-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/36-38/1/@3.0-end,@start-end,@start-1.5"
100,"(3, -2, -2, -2, 2, -4, 2)","[3, -2, -2, -2, 2, -4, 3]",Veni speciosam,Contratenor,36,1.0,37,4.0,280.0,294.0,"[2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 2.0, 2.0]","36-37/2/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/36-37/2/@1.0-end,@start-4.0"
101,"(3, -2, -2, -2, 2, -4, 2)","[3, -2, -2, -2, 2, -3, 2]",Veni speciosam,PrimusTenor,30,3.0,32,1.5,236.0,249.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0]","30-32/3/@3.0-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/30-32/3/@3.0-end,@start-end,@start-1.5"
102,"(3, -2, -2, -2, 2, -4, 2)","[3, -2, -2, -2, 2, -4, 2]",Veni speciosam,Bassus,32,1.0,33,3.5,248.0,261.0,"[2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0]","32-33/5/@1.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/32-33/5/@1.0-end,@start-3.5"
103,"(3, -2, -2, -2, 2, -4, 2)","[3, -2, -2, -2, 2, -4, 2]",Veni speciosam,Bassus,81,2.0,83,1.5,650.0,665.0,"[2.0, 4.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0]","81-83/5/@2.0-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/81-83/5/@2.0-end,@start-end,@start-1.5"
104,"(2, -3, 2, 3, -2, -2, -2)","[2, -3, 2, 3, -2, -2, -2]",Veni speciosam,Superius,41,2.0,43,3.0,322.0,340.0,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]","41-43/1/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/41-43/1/@2.0-end,@start-end,@start-3.0"
105,"(2, -3, 2, 3, -2, -2, -2)","[2, -3, 2, 3, -2, -2, -2]",Veni speciosam,Superius,45,2.0,47,3.0,354.0,372.0,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]","45-47/1/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/45-47/1/@2.0-end,@start-end,@start-3.0"
106,"(2, -3, 2, 3, -2, -2, -2)","[2, -3, 2, 3, -2, -2, -2]",Veni speciosam,Contratenor,43,4.0,46,1.0,342.0,360.0,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]","43-46/2/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/43-46/2/@4.0-end,@start-end,@start-end,@start-1.0"
107,"(2, -3, 2, 3, -2, -2, -2)","[2, -3, 2, 2, -2, -2, -2]",Veni speciosam,Contratenor,66,4.5,67,4.5,527.0,535.0,"[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","66-67/2/@4.5-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/66-67/2/@4.5-end,@start-4.5"
108,"(2, -3, 2, 3, -2, -2, -2)","[2, -3, 2, 4, -2, -2, -2]",Veni speciosam,PrimusTenor,41,3.0,44,1.0,324.0,344.0,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]","41-44/3/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/41-44/3/@3.0-end,@start-end,@start-end,@start-1.0"
109,"(2, -3, 2, 3, -2, -2, -2)","[2, -3, 2, 3, -2, -2, -2]",Veni speciosam,SecundusTenor,38,2.0,40,3.0,298.0,316.0,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]","38-40/4/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/38-40/4/@2.0-end,@start-end,@start-3.0"
