Pattern_Generating_Match,Pattern_matched,Piece_Title,Part,First Note Measure Number,Last Note Measure Number,Note_Durations,EMA,EMA url
"[3, 2, -3, -2]","[3, 2, -3, -2]",Veni speciosam,Bassus,54,56,"[4.0, 3.0, 1.0, 4.0, 4.0]","54-56/5/@3.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/54-56/5/@3.0-end,@start-end,@start-1.0"
"[3, 2, -3, -2]","[3, 2, -3, -2]",Veni speciosam,Bassus,115,117,"[2.0, 4.0, 2.0, 4.0, 4.0]","115-117/5/@3.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/115-117/5/@3.0-end,@start-end,@start-1.0"
"[3, 2, -3, -2]","[3, 2, -3, -2]",Veni speciosam,Bassus,120,122,"[2.0, 2.0, 2.0, 4.0, 16.0]","120-122/5/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/120-122/5/@4.0-end,@start-end,@start-1.0"
"[6, -2, -2, 2]","[6, -2, -2, 2]",Veni speciosam,Superius,119,120,"[2.0, 4.0, 1.0, 1.0, 2.0]","119-120/1/@3.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-120/1/@3.0-end,@start-3.0"
"[6, -2, -2, 2]","[6, -2, -2, 2]",Veni speciosam,SecundusTenor,35,36,"[2.0, 4.0, 1.0, 1.0, 1.0]","35-36/4/@1.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/35-36/4/@1.0-end,@start-1.0"
"[6, -2, -2, 2]","[6, -2, -2, 2]",Veni speciosam,SecundusTenor,84,85,"[2.0, 4.0, 2.0, 3.0, 1.0]","84-85/4/@3.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/84-85/4/@3.0-end,@start-4.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Superius,123,124,"[4.0, 2.0, 2.0, 2.0, 2.0]","123-124/1/@2.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/123-124/1/@2.0-end,@start-3.0"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Contratenor,93,95,"[1.0, 4.0, 4.0, 3.0, 1.0]","93-95/2/@4.5-end,@start-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/93-95/2/@4.5-end,@start-end,@start-2.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Contratenor,125,126,"[4.0, 2.0, 2.0, 3.0, 1.0]","125-126/2/@1.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/125-126/2/@1.0-end,@start-2.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Contratenor,128,130,"[4.0, 2.0, 4.0, 3.0, 1.0]","128-130/2/@4.0-end,@start-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/128-130/2/@4.0-end,@start-end,@start-2.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,PrimusTenor,122,123,"[2.0, 2.0, 2.0, 3.0, 1.0]","122-123/3/@4.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/122-123/3/@4.0-end,@start-4.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,PrimusTenor,126,127,"[4.0, 2.0, 1.0, 1.0, 2.0]","126-127/3/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/126-127/3/@2.0-end,@start-2.0"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,SecundusTenor,37,38,"[1.0, 3.0, 0.5, 0.5, 2.0]","37-38/4/@2.5-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/37-38/4/@2.5-end,@start-1.0"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,SecundusTenor,122,123,"[2.0, 2.0, 2.0, 3.0, 1.0]","122-123/4/@2.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/122-123/4/@2.0-end,@start-2.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,SecundusTenor,126,128,"[2.0, 2.0, 4.0, 4.0, 2.0]","126-128/4/@4.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/126-128/4/@4.0-end,@start-end,@start-2.0"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,SecundusTenor,129,130,"[2.0, 2.0, 2.0, 3.0, 1.0]","129-130/4/@4.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/129-130/4/@4.0-end,@start-4.5"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Bassus,110,111,"[1.0, 3.0, 1.0, 2.0, 2.0]","110-111/5/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/110-111/5/@2.5-end,@start-2.0"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Bassus,124,125,"[4.0, 2.0, 4.0, 2.0, 2.0]","124-125/5/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/124-125/5/@1.0-end,@start-3.0"
"[2, -2, -3, 2]","[2, -2, -3, 2]",Veni speciosam,Bassus,127,129,"[4.0, 4.0, 2.0, 4.0, 2.0]","127-129/5/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/127-129/5/@3.0-end,@start-end,@start-2.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,Superius,124,125,"[2.0, 2.0, 2.0, 2.0, 2.0]","124-125/1/@1.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/124-125/1/@1.0-end,@start-1.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,Contratenor,11,12,"[2.0, 3.0, 1.0, 4.0, 2.0]","11-12/2/@2.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/11-12/2/@2.0-end,@start-3.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,Contratenor,125,126,"[2.0, 3.0, 1.0, 2.0, 2.0]","125-126/2/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/125-126/2/@4.0-end,@start-4.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,Contratenor,129,130,"[4.0, 3.0, 1.0, 2.0, 1.0]","129-130/2/@3.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/129-130/2/@3.0-end,@start-4.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,PrimusTenor,127,127,"[1.0, 1.0, 2.0, 2.0, 2.0]","127-127/3/@1.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/127-127/3/@1.0-end,@start-4.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,SecundusTenor,122,123,"[2.0, 3.0, 1.0, 2.0, 2.0]","122-123/4/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/122-123/4/@4.0-end,@start-4.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,SecundusTenor,127,129,"[4.0, 4.0, 2.0, 4.0, 4.0]","127-129/4/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/127-129/4/@2.0-end,@start-end,@start-1.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,SecundusTenor,130,131,"[2.0, 3.0, 1.0, 2.0, 1.0]","130-131/4/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/130-131/4/@2.0-end,@start-2.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,Bassus,83,84,"[2.0, 2.0, 2.0, 2.0, 3.0]","83-84/5/@3.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/83-84/5/@3.0-end,@start-3.0"
"[-3, 2, 2, -5]","[-3, 2, 2, -5]",Veni speciosam,Bassus,124,126,"[4.0, 2.0, 2.0, 2.0, 8.0]","124-126/5/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/124-126/5/@4.0-end,@start-end,@start-1.0"
"[2, 2, -5, 4]","[2, 2, -5, 4]",Veni speciosam,Superius,124,125,"[2.0, 2.0, 2.0, 2.0, 4.0]","124-125/1/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/124-125/1/@2.0-end,@start-2.0"
"[2, 2, -5, 4]","[2, 2, -5, 4]",Veni speciosam,Contratenor,5,6,"[1.0, 1.0, 3.0, 1.0, 4.0]","5-6/2/@3.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-6/2/@3.0-end,@start-2.0"
"[2, 2, -5, 4]","[2, 2, -5, 4]",Veni speciosam,PrimusTenor,127,128,"[1.0, 2.0, 2.0, 2.0, 3.0]","127-128/3/@1.5-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/127-128/3/@1.5-end,@start-1.0"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,Superius,128,129,"[2.0, 3.0, 1.0, 4.0, 2.0]","128-129/1/@3.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/128-129/1/@3.0-end,@start-4.0"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,Contratenor,26,27,"[2.0, 2.0, 2.0, 3.0, 1.0]","26-27/2/@4.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/26-27/2/@4.0-end,@start-4.5"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,Contratenor,64,65,"[1.0, 4.0, 2.0, 4.0, 3.0]","64-65/2/@1.5-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/64-65/2/@1.5-end,@start-3.0"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,Contratenor,118,118,"[2.0, 3.0, 1.0, 1.0, 1.0]","118-118/2/@1.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/118-118/2/@1.0-end,@start-4.5"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,PrimusTenor,42,44,"[2.0, 4.0, 2.0, 4.0, 4.0]","42-44/3/@3.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/42-44/3/@3.0-end,@start-end,@start-1.0"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,SecundusTenor,43,44,"[2.0, 4.0, 2.0, 2.0, 2.0]","43-44/4/@1.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/43-44/4/@1.0-end,@start-2.0"
"[4, -2, -2, -2]","[4, -2, -2, -2]",Veni speciosam,SecundusTenor,47,48,"[2.0, 4.0, 2.0, 2.0, 4.0]","47-48/4/@1.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/47-48/4/@1.0-end,@start-2.0"
"[2, 2, 2, -5]","[2, 2, 2, -5]",Veni speciosam,Contratenor,5,6,"[1.0, 1.0, 1.0, 3.0, 1.0]","5-6/2/@2.5-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/5-6/2/@2.5-end,@start-1.5"
"[2, 2, 2, -5]","[2, 2, 2, -5]",Veni speciosam,PrimusTenor,26,27,"[1.0, 2.0, 2.0, 2.0, 2.0]","26-27/3/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/26-27/3/@2.5-end,@start-2.0"
"[2, 2, 2, -5]","[2, 2, 2, -5]",Veni speciosam,SecundusTenor,36,36,"[1.0, 1.0, 1.0, 2.0, 3.0]","36-36/4/@1.5-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/36-36/4/@1.5-end,@start-4.0"
"[2, 2, 2, -5]","[2, 2, 2, -5]",Veni speciosam,Bassus,84,85,"[1.0, 1.0, 1.0, 2.0, 2.0]","84-85/5/@4.5-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/84-85/5/@4.5-end,@start-3.0"
"[1, -3, 2, 2]","[1, -3, 2, 2]",Veni speciosam,Contratenor,10,12,"[4.0, 2.0, 3.0, 1.0, 4.0]","10-12/2/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-12/2/@4.0-end,@start-end,@start-1.0"
"[1, -3, 2, 2]","[1, -3, 2, 2]",Veni speciosam,PrimusTenor,92,93,"[2.0, 2.0, 2.0, 2.0, 2.0]","92-93/3/@1.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/92-93/3/@1.0-end,@start-1.0"
"[1, -3, 2, 2]","[1, -3, 2, 2]",Veni speciosam,SecundusTenor,14,15,"[2.0, 3.0, 1.0, 2.0, 3.0]","14-15/4/@3.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/14-15/4/@3.0-end,@start-3.0"
"[3, -2, -2, 4]","[3, -2, -2, 4]",Veni speciosam,Contratenor,40,41,"[2.0, 2.0, 2.0, 2.0, 4.0]","40-41/2/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/40-41/2/@4.0-end,@start-4.0"
"[3, -2, -2, 4]","[3, -2, -2, 4]",Veni speciosam,Contratenor,105,107,"[4.0, 2.0, 2.0, 2.0, 3.0]","105-107/2/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/105-107/2/@4.0-end,@start-end,@start-1.0"
"[3, -2, -2, 4]","[3, -2, -2, 4]",Veni speciosam,PrimusTenor,104,106,"[4.0, 2.0, 2.0, 2.0, 3.0]","104-106/3/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/104-106/3/@4.0-end,@start-end,@start-1.0"
"[3, -2, -2, 4]","[3, -2, -2, 4]",Veni speciosam,PrimusTenor,108,110,"[4.0, 2.0, 2.0, 2.0, 3.0]","108-110/3/@4.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/108-110/3/@4.0-end,@start-end,@start-1.0"
"[3, -2, -2, 4]","[3, -2, -2, 4]",Veni speciosam,SecundusTenor,110,111,"[4.0, 2.0, 2.0, 2.0, 2.0]","110-111/4/@2.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/110-111/4/@2.0-end,@start-3.0"
"[-2, 4, -2, 2]","[-2, 4, -2, 2]",Veni speciosam,Contratenor,41,42,"[2.0, 2.0, 4.0, 2.0, 3.0]","41-42/2/@2.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/41-42/2/@2.0-end,@start-3.0"
"[-2, 4, -2, 2]","[-2, 4, -2, 2]",Veni speciosam,Contratenor,106,107,"[2.0, 2.0, 3.0, 0.5, 0.5]","106-107/2/@3.0-end,@start-2.75","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/106-107/2/@3.0-end,@start-2.75"
"[-2, 4, -2, 2]","[-2, 4, -2, 2]",Veni speciosam,PrimusTenor,109,110,"[2.0, 2.0, 3.0, 0.5, 0.5]","109-110/3/@3.0-end,@start-2.75","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/109-110/3/@3.0-end,@start-2.75"
"[-4, 2, 2, 2]","[-4, 2, 2, 2]",Veni speciosam,Contratenor,52,53,"[2.0, 1.0, 1.0, 1.0, 1.0]","52-53/2/@4.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/52-53/2/@4.0-end,@start-2.5"
"[-4, 2, 2, 2]","[-4, 2, 2, 2]",Veni speciosam,Bassus,33,33,"[2.0, 1.0, 1.0, 1.0, 1.0]","33-33/5/@2.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/33-33/5/@2.0-end,@start-4.5"
"[-4, 2, 2, 2]","[-4, 2, 2, 2]",Veni speciosam,Bassus,82,83,"[2.0, 1.0, 1.0, 1.0, 1.0]","82-83/5/@4.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/82-83/5/@4.0-end,@start-2.5"
"[2, -2, -2, 1]","[2, -2, -2, 1]",Veni speciosam,Contratenor,60,61,"[2.0, 3.0, 1.0, 2.0, 2.0]","60-61/2/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/60-61/2/@2.0-end,@start-2.0"
"[2, -2, -2, 1]","[2, -2, -2, 1]",Veni speciosam,Contratenor,77,78,"[1.0, 1.0, 3.0, 1.0, 4.0]","77-78/2/@3.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/77-78/2/@3.0-end,@start-2.0"
"[2, -2, -2, 1]","[2, -2, -2, 1]",Veni speciosam,SecundusTenor,61,62,"[2.0, 3.0, 1.0, 2.0, 2.0]","61-62/4/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/61-62/4/@4.0-end,@start-4.0"
"[-3, 4, -2, -2]","[-3, 4, -2, -2]",Veni speciosam,Contratenor,64,65,"[1.0, 1.0, 4.0, 2.0, 4.0]","64-65/2/@1.0-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/64-65/2/@1.0-end,@start-1.0"
"[-3, 4, -2, -2]","[-3, 4, -2, -2]",Veni speciosam,Contratenor,117,118,"[2.0, 2.0, 3.0, 1.0, 1.0]","117-118/2/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/117-118/2/@4.0-end,@start-4.0"
"[-3, 4, -2, -2]","[-3, 4, -2, -2]",Veni speciosam,PrimusTenor,88,89,"[2.0, 2.0, 3.0, 0.5, 0.5]","88-89/3/@2.0-end,@start-1.75","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/88-89/3/@2.0-end,@start-1.75"
"[2, -3, 2, 2]","[2, -3, 2, 2]",Veni speciosam,Contratenor,66,67,"[1.0, 1.0, 1.0, 2.0, 1.0]","66-67/2/@4.5-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/66-67/2/@4.5-end,@start-3.0"
"[2, -3, 2, 2]","[2, -3, 2, 2]",Veni speciosam,PrimusTenor,31,32,"[2.0, 2.0, 1.0, 1.0, 1.0]","31-32/3/@3.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/31-32/3/@3.0-end,@start-2.0"
"[2, -3, 2, 2]","[2, -3, 2, 2]",Veni speciosam,PrimusTenor,32,33,"[1.0, 1.0, 1.0, 2.0, 2.0]","32-33/3/@2.5-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/32-33/3/@2.5-end,@start-1.0"
"[2, -3, 2, 2]","[2, -3, 2, 2]",Veni speciosam,SecundusTenor,83,84,"[1.0, 2.0, 2.0, 2.0, 2.0]","83-84/4/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/83-84/4/@2.5-end,@start-2.0"
"[2, -3, 2, 2]","[2, -3, 2, 2]",Veni speciosam,Bassus,83,84,"[1.0, 2.0, 2.0, 2.0, 2.0]","83-84/5/@2.5-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/83-84/5/@2.5-end,@start-2.0"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,Contratenor,67,67,"[1.0, 1.0, 2.0, 1.0, 1.0]","67-67/2/@1.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/67-67/2/@1.0-end,@start-3.5"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,PrimusTenor,13,14,"[3.0, 1.0, 2.0, 3.0, 0.5]","13-14/3/@4.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/13-14/3/@4.0-end,@start-4.5"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,PrimusTenor,123,124,"[2.0, 3.0, 1.0, 4.0, 2.0]","123-124/3/@2.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/123-124/3/@2.0-end,@start-3.0"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,SecundusTenor,14,15,"[3.0, 1.0, 2.0, 3.0, 0.5]","14-15/4/@4.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/14-15/4/@4.0-end,@start-4.5"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,SecundusTenor,20,21,"[2.0, 3.0, 1.0, 2.0, 2.0]","20-21/4/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/20-21/4/@2.0-end,@start-2.0"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,Bassus,12,14,"[4.0, 2.0, 4.0, 3.0, 1.0]","12-14/5/@4.0-end,@start-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/12-14/5/@4.0-end,@start-end,@start-2.5"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,Bassus,16,17,"[3.0, 1.0, 2.0, 3.0, 0.5]","16-17/5/@4.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/16-17/5/@4.0-end,@start-4.5"
"[-3, 2, 2, -2]","[-3, 2, 2, -2]",Veni speciosam,Bassus,85,86,"[3.0, 1.0, 2.0, 1.0, 1.0]","85-86/5/@4.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/85-86/5/@4.0-end,@start-3.5"
"[1, -2, -3, 2]","[1, -2, -3, 2]",Veni speciosam,Contratenor,68,69,"[3.0, 1.0, 2.0, 1.0, 1.0]","68-69/2/@3.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/68-69/2/@3.0-end,@start-2.5"
"[1, -2, -3, 2]","[1, -2, -3, 2]",Veni speciosam,Contratenor,83,84,"[6.0, 2.0, 2.0, 2.0, 4.0]","83-84/2/@1.0-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/83-84/2/@1.0-end,@start-3.0"
